DateTime,ACE Searchlight Solar,Techren Solar 2,Techren Solar V,Dry Lake East Solar,Switch Station 1 (Playa Solar 1),Boulder Solar I,Dodge Flat Solar,Dry Lake Solar,Switch Station 2 (Playa Solar 2),Battle Mountain Solar,Techren Solar I,Fish Springs Ranch Solar,Mountain View Solar,Spring Valley Wind,Techren Solar IV,Idaho Wind,Eagle Shadow Mountain Solar Farm,Techren Solar III,_NVE IRP Expansion_SPPC_PV (Standalone),Turquoise Nevada,Nellis Solar Array II,Boulder Solar II,Sierra Solar,FRV Spectrum Solar,RV Apex Solar,Arrow Canyon Solar,Silver State Solar,Ft. Churchill Solar,Libra Solar,Boulder Solar III,Gemini Solar,Copper Mountain Solar 5
2030-01-03T11:00:00.0,17.4951,77.376,21.473217719999997,128.4318189,57.326,55.625,64.05288415999999,96.323864175,49.63491,52.913690626999994,19.25977036,39.81020446,11.65,82.29078000000001,10.742500000000001,785.70464,255.16455162,4.78175,411.793035696,36.652499999999996,8.304,19.1875,222.90847164,30.0,20.002400072,129.24021000000002,21.9362,15.1476,343.16086308,25.88173482456,443.930165742,45.42250000000001
2030-01-03T12:00:00.0,5.99025,30.214000000000002,7.153572239999999,131.41151100000002,58.655,31.712,32.398633999999994,98.55863325,50.79305,56.257296536000005,15.7356294,46.869861740000005,11.6,46.699752000000004,3.5765,785.39048,61.63561634999999,3.904,360.988819632,36.864999999999995,8.496,7.5,195.4205028,28.5501,19.59317552,128.11919400000002,34.35588,16.239015000000002,300.82401636,21.128837706239995,442.44629314199994,100.175
2030-01-03T13:00:00.0,4.062625,2.546,0.69455556,141.27865290000003,63.101,50.487,56.38707588,105.95898967500001,54.63482,64.50255111999999,1.33305332,69.25865388000001,8.675,103.15113600000001,0.35375,794.4440000000001,91.16491163999999,0.3275,343.054460952,33.873,8.7,0.625,185.69720772,11.9625,11.991519448,139.66565880000002,9.05268,15.718755,285.87871745999996,1.7871111437999998,488.743118262,3.3400000000000003
2030-01-03T14:00:00.0,0.15855,73.13,16.49481948,142.71156900000003,63.766,34.599999999999994,4.488724239999999,107.03367675000003,55.20836,67.491770451,46.954878120000004,74.59609638,11.6876,25.048518,8.253499999999999,788.0180000000001,121.93321932000002,11.6465,441.31122604800004,27.608,9.252,18.1375,238.86849456,5.525100000000001,13.777226584000003,132.0707754,31.2936,13.138124999999999,367.75935504000006,63.08365916915999,457.79695518899996,113.03250000000001
2030-01-03T15:00:00.0,0.18305000000000002,78.548,20.39863176,81.549468,36.361,30.738,27.997352439999997,61.162101,31.48466,36.829992087,41.225648959999994,52.15037152000001,7.562399999999999,6.639732000000001,10.2055,773.52856,87.86187861,10.2315,293.653072944,17.654500000000002,3.492,19.4875,158.97291983999997,2.4875999999999996,7.4652478879999995,43.018989000000005,18.141760000000005,7.5687299999999995,244.71089412,55.3936244229,142.37015660699998,105.56000000000002
2030-01-03T16:00:00.0,0.036574999999999996,0.416,0.6025482,0.0,0.0,0.28800000000000003,6.748781199999999,0.0,0.0,0.0,1.2540501600000002,4.6827162200000005,0.0,3.5855159999999997,0.30125,546.1623999999999,0.0,0.3145,6.913338263999999,1.6404999999999998,0.0,0.1,3.74112756,0.0,0.0,0.0,0.76856,0.6731400000000001,5.76111522,1.69025244822,0.0,3.4050000000000002
2030-01-03T17:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.148694000000001,0.0,204.0612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T18:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.549376000000002,0.0,132.8992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.019968000000002,0.0,139.39184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.017014,0.0,62.63208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.381194,0.0,112.93576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.711674,0.0,141.98128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.194456,0.0,14.40376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.809386,0.0,11.69056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5407,0.0,64.93592000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.91512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.32376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.843214,0.0,81.59591999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004554000000000001,0.0,89.26904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04T06:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.879599999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04T07:00:00.0,3.391675,8.454,10.363328999999998,41.389147799999996,18.386,0.95,0.0,31.041860849999996,15.920869999999999,0.797894041,7.022280880000001,0.0,1.3,0.0,5.18775,58.928799999999995,6.64506645,1.7425,91.64583288,0.153,2.6879999999999997,2.1,49.63471667999999,5.2875,1.041662496,41.8699476,2.2692799999999997,0.091845,76.3715274,9.434855473679999,144.121126275,12.5925
2030-01-04T08:00:00.0,1.18335,125.30799999999999,3.7863028799999996,135.11518020000003,60.206,0.625,2.20176184,101.33638515000001,52.135259999999995,6.902150423,65.56762259999999,3.9283576800000004,1.4876,0.0,1.8865,58.11008,138.04338041999998,16.271,389.465389152,0.43350000000000005,8.808000000000002,31.075000000000003,210.83049359999998,18.1875,1.450887048,136.4147124,0.89076,0.07137,324.55449096,88.07865945671998,468.28051510800003,52.1
2030-01-04T09:00:00.0,2.6108249999999997,24.508,35.2428192,149.13498600000003,66.503,23.688000000000002,3.4842544799999997,111.8512395,57.57915,14.222644765,70.95383804000001,4.625783500000001,13.5124,11.922372000000001,17.6205,75.40792,202.22302220999998,17.60725,443.93207846399997,2.1590000000000003,9.708,6.075,240.31403352,24.8874,15.575334463999999,149.8237884,14.11592,0.16321500000000003,369.94339871999995,95.33896900428002,515.586373596,109.2975
2030-01-04T10:00:00.0,17.007025,126.568,32.950135800000005,139.231323,62.073,99.412,25.43236716,104.42349225000001,53.74765,7.485105859,66.31965268,29.16378582,12.6626,12.535644000000003,16.48075,107.85208,56.310563099999996,16.4545,466.12532231999995,7.0040000000000004,9.06,31.387500000000003,252.32837148,26.5749,18.873932368000002,139.9588476,21.264880000000005,1.12203,388.43776859999997,89.1031788987,481.19762609099996,165.3575
2030-01-04T11:00:00.0,2.708475,119.876,31.16799324,47.011248900000005,20.934,100.0,94.30805144,35.258436675,18.12892,15.426300953000002,62.83451328,47.467655300000004,4.975,12.772452000000005,15.57675,250.49975999999998,259.02259019999997,15.589749999999999,461.690033616,20.6465,8.568000000000001,29.7375,249.89641128,30.0,5.195911736,132.47606580000001,30.317560000000004,0.8262149999999999,384.74169468,84.41985633636,452.62565917800003,156.7375
2030-01-04T12:00:00.0,10.687425,123.32799999999999,32.07206555999999,135.0593244,60.221999999999994,6.162,52.203279959999996,101.2944933,52.135259999999995,10.727009111,64.59058352,42.78493908,12.275,25.731618,16.03525,180.72768000000002,254.66054657999996,16.022,492.20784396,22.27,8.76,30.587500000000002,266.44737779999997,30.0,20.002400072,135.92319,46.2514,6.9361500000000005,410.1732033,86.77584179082,467.234384925,161.13250000000002
2030-01-04T13:00:00.0,16.360575,82.568,23.45137596,145.91468429999998,65.079,94.95,48.40064444,109.43601322499998,56.34517,8.561895846,34.400375960000005,49.488766860000005,13.2876,48.875046,11.725,237.20032,136.22536224,8.541749999999999,432.138242592,20.3065,9.444,20.474999999999998,233.94093408,27.3624,19.332759896000002,131.9306484,40.00464,10.169835,360.11520216,46.22069668938,456.40211494499994,118.20749999999998
2030-01-04T14:00:00.0,13.188525,116.412,27.29018304,148.1123952,66.06,77.062,13.015506599999998,111.08429640000001,57.19995,7.991522182,71.25685016,9.1804011,13.425,61.627764000000006,13.63775,151.17759999999998,3.198031979999999,17.686,436.607131968,18.5725,9.612,28.875,236.3547114,0.2625,15.87295232,148.85799,18.166200000000003,13.087035,363.83927664,95.74004585639999,514.3399206119999,127.8425
2030-01-04T15:00:00.0,4.1236999999999995,34.89,16.4813184,86.40892260000001,38.481,43.65,16.14774824,64.80669195,33.31351000000001,3.710574259,36.697467839999995,0.8112912600000001,7.975,30.293208,8.24025,305.09696,1.5360153600000002,9.105,238.682373552,10.047,2.916,8.649999999999999,129.2348196,5.1126,7.87447244,85.95390180000001,5.087679999999999,5.701995,198.90197796,49.31062549908,297.59064993,65.75
2030-01-04T16:00:00.0,0.06107499999999999,0.744,0.19651572,0.0,0.0,1.737,1.3564825999999999,0.0,0.0,0.0,0.3300132,0.9536230600000001,0.0,21.500951999999998,0.09175,202.31904,0.0,0.0785,2.60405208,0.44200000000000006,0.036,0.1875,1.4091732,0.0,0.0,0.0,0.35359999999999997,0.16321500000000003,2.1700434,0.4433672685,0.0,0.8325
2030-01-04T17:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.116746000000001,0.0,311.14216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04T18:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.556674,0.0,423.00216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62614,0.0,439.17663999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.922874,0.0,341.23488000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36808,0.0,303.07872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1870760000000002,0.0,260.4672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.364180000000003,0.0,287.15176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.73783,0.0,595.54264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.487430000000002,0.0,496.54416000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.440150000000001,0.0,277.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02653,0.0,249.40496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.03176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29145600000000005,0.0,399.25928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05T06:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8971380000000002,0.0,385.90272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05T07:00:00.0,3.891825,44.704,11.5684254,47.0671047,20.87,22.862,0.0,35.300328525,18.074409999999997,4.787364246,23.29893192,0.0,4.3124,7.471596000000001,5.7905,186.01128,52.02652026,5.7775,140.711214168,0.935,3.024,11.0875,76.21808724000002,5.9874,3.720223200000001,21.2863692,9.3574,0.509925,117.25934513999998,31.29900074213999,72.07169218199999,59.005
2030-01-05T08:00:00.0,11.736550000000001,134.35399999999998,34.8627888,146.1015864,64.984,68.538,97.74746352,109.57618979999998,56.25827,48.78582093,70.29381164,47.75231889999999,13.375,20.75106,17.424,142.20024,149.17649175,17.437,586.659332952,16.881,9.395999999999999,33.324999999999996,317.632185,19.575,11.768306056,146.89621200000002,27.389439999999997,7.43613,488.88277746,94.4372281905,505.8299112509999,176.77499999999998
2030-01-05T09:00:00.0,15.469825,141.85000000000002,36.85394808,157.0299885,69.921,90.3,157.8788798,117.772491375,60.53375,67.79582994100001,74.31997267999999,76.53180886,14.337600000000002,28.289448,18.432750000000002,185.72568,213.72813726,18.44575,660.261604968,27.174500000000002,10.092,35.1875,357.43905504,26.162399999999998,16.49298952,157.7420418,38.24808,12.964574999999998,550.21800414,99.85449410808002,542.6299517309999,186.32000000000002
2030-01-05T10:00:00.0,17.4951,131.41799999999998,34.14223116,144.90927990000003,64.541,100.0,146.78711216,108.68195992500002,55.87986,61.704155330999995,68.88075512,71.96295808,13.212399999999999,36.690059999999995,17.07025,147.39816,253.31953316999997,17.096249999999998,610.835016456,33.499,9.36,32.587500000000006,330.67385568,30.0,19.642778496000002,145.5790182,45.09232,15.494309999999999,509.02918038,92.53961628132,501.059260842,172.5525
2030-01-05T11:00:00.0,17.4951,123.24,31.993559280000003,136.7736678,60.918000000000006,100.0,128.62818228,102.58025085,52.75146,55.687971353,64.61658456,63.79311276,12.3374,59.891172000000005,15.995999999999999,125.55928,269.70269699999994,16.03525,568.388967552,36.7375,8.82,30.562499999999996,307.69978679999997,30.0,20.002400072,137.50770300000002,48.08128,16.7388,473.65747296,86.81676800022,472.2053581349999,161.98999999999998
2030-01-05T12:00:00.0,17.4951,127.096,33.0676452,140.18087160000002,62.453,100.0,127.17080427999998,105.1356537,54.0834,58.71493600000001,66.62366484,62.64022518000001,12.649999999999999,59.01225,16.533,112.35504,265.27765274999996,16.533,581.316826104,36.848,9.036000000000001,31.525,314.68655844,30.0,20.002400072,140.870751,47.105239999999995,16.7388,484.43068842,89.5056199578,484.959243132,167.2575
2030-01-05T13:00:00.0,16.702175,137.554,35.77986216,152.05882230000003,67.769,97.438,143.87235616,114.04411672500001,58.68278000000001,67.086008304,72.0228808,69.87068062,13.75,57.50639400000001,17.895500000000002,47.47624,235.95535953000004,17.86925,632.0538408240001,33.9835,4.632000000000001,34.112500000000004,342.14725296,28.5249,19.965197840000002,152.69746980000002,42.82304,15.586154999999996,526.71153402,96.76592950535996,525.8696107139999,180.9075
2030-01-05T14:00:00.0,13.859474999999998,142.078,36.880450200000006,156.6196632,69.826,79.9,155.57622256,117.4647474,60.45790999999999,70.44219598499998,74.41197636000001,75.30775538,14.375,49.038990000000005,18.44575,19.96344,183.63483633,18.45875,657.98515944,27.999499999999998,10.104,35.2375,356.17534488,23.174999999999997,16.976618536,157.26561,34.13644000000001,13.11765,548.3209661999999,99.96635908043997,541.643176452,186.7025
2030-01-05T15:00:00.0,8.149750000000001,90.67,23.5168812,97.33947300000001,43.307,47.888,106.31684616,73.00460475,37.49103,40.134804199,47.65390608,55.06817342000001,9.0376,53.218044000000006,11.75125,4.87424,103.61503614,11.83,419.6051919360001,18.334500000000002,6.3839999999999995,22.4875,227.172357,12.8874,8.940936424,97.2352032,20.899320000000003,7.884825000000001,349.67099328000006,64.02496198536,334.01972226,119.6575
2030-01-05T16:00:00.0,0.427,4.044,1.0220817599999998,3.6864828000000007,1.646,2.612,1.82284356,2.7648621,1.41805,0.0,2.19108764,5.9779356,0.38760000000000006,13.504127999999998,0.511,1.1995200000000001,0.0,0.53725,14.213084256,1.9975,0.264,1.0,7.69590396,0.4749,0.37202231999999996,3.4341894,1.29324,0.80574,11.84423688,2.93713762794,0.0,5.61
2030-01-05T17:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.556172000000002,0.0,7.930160000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05T18:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7737480000000008,0.0,16.35536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.775628,0.0,9.96744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9907520000000005,0.0,6.17848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.531312,0.0,1.98968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.507316000000003,0.0,8.31096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.641274,0.0,10.06264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
